epoch,accuracy,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
1,0.3545894920825958,2.8471839427948,0.06222636625170708,0.5210344791412354,1.7408989667892456,0.12464535236358643
2,0.4990573227405548,1.8695918321609497,0.10413052886724472,0.5799999833106995,1.5098512172698975,0.15656284987926483
3,0.5430852770805359,1.647774577140808,0.12272106856107712,0.6165516972541809,1.3797558546066284,0.1791861206293106
4,0.5697755813598633,1.5325442552566528,0.1396346539258957,0.619655191898346,1.3498989343643188,0.19726109504699707
5,0.5912165641784668,1.4559346437454224,0.15086312592029572,0.635172426700592,1.2610713243484497,0.20258866250514984
6,0.6074451804161072,1.3954373598098755,0.16145266592502594,0.6458620429039001,1.2127439975738525,0.20433202385902405
7,0.6146538257598877,1.3435916900634766,0.16583982110023499,0.6624137759208679,1.1844799518585205,0.21631579101085663
8,0.6227496266365051,1.3095309734344482,0.17352937161922455,0.6703448295593262,1.1709529161453247,0.22157691419124603
9,0.6304018497467041,1.281151533126831,0.175873801112175,0.654137909412384,1.1749231815338135,0.22023774683475494
10,0.6378692388534546,1.2588341236114502,0.18119865655899048,0.6786206960678101,1.1335283517837524,0.23611125349998474
11,0.6370559334754944,1.259176254272461,0.1824161857366562,0.6744827628135681,1.1471513509750366,0.2553214728832245
12,0.646223783493042,1.2302454710006714,0.18732990324497223,0.6572414040565491,1.1069775819778442,0.24549393355846405
13,0.6495139002799988,1.1993812322616577,0.1977931559085846,0.6886206865310669,1.119245171546936,0.2640177011489868
14,0.6518428325653076,1.1980133056640625,0.19176159799098969,0.680344820022583,1.1063027381896973,0.24381336569786072
15,0.6570921540260315,1.167140007019043,0.19992348551750183,0.6906896829605103,1.0899839401245117,0.26647841930389404
16,0.6641159057617188,1.1656893491744995,0.20734481513500214,0.7013792991638184,1.0750722885131836,0.28528478741645813
17,0.6643747091293335,1.151672601699829,0.213837668299675,0.685172438621521,1.1115978956222534,0.24094924330711365
18,0.6631178259849548,1.1571335792541504,0.21208150684833527,0.6944827437400818,1.0654205083847046,0.26286780834198
19,0.6628220677375793,1.1557316780090332,0.20322121679782867,0.6903448104858398,1.0782579183578491,0.2644248902797699
20,0.6661121845245361,1.1343154907226562,0.21007467806339264,0.6806896328926086,1.1105835437774658,0.2721385359764099
21,0.664929211139679,1.1425323486328125,0.2117069959640503,0.6979310512542725,1.081789255142212,0.2661249339580536
22,0.6655206680297852,1.148532748222351,0.2086094617843628,0.6741379499435425,1.1004712581634521,0.26635339856147766
23,0.6718790531158447,1.10512375831604,0.2174457162618637,0.681034505367279,1.1004531383514404,0.25652235746383667
