,precision,recall,f1-score,support
Boys,0.7638888888888888,0.7333333333333333,0.7482993197278912,75.0
Girls,0.625,0.5882352941176471,0.6060606060606061,51.0
Men,0.8846153846153846,0.8988833746898263,0.8916923076923077,1612.0
Unisex,0.6904761904761905,0.36024844720496896,0.47346938775510206,161.0
Women,0.8166351606805293,0.8631368631368631,0.8392423506556581,1001.0
accuracy,0.8468965517241379,0.8468965517241379,0.8468965517241379,0.8468965517241379
macro avg,0.7561231249321987,0.6887674624965278,0.7117527943783131,2900.0
weighted avg,0.8426845273015666,0.8468965517241379,0.8416378290770924,2900.0
