epoch,accuracy,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
1,0.5359863638877869,2.4482052326202393,0.4279683828353882,0.5991902947425842,0.9289937019348145,0.4880325198173523
2,0.5772246718406677,1.4569045305252075,0.49665123224258423,0.6231443881988525,1.1936672925949097,0.5216497182846069
3,0.5948294997215271,1.3777198791503906,0.5135891437530518,0.6231443881988525,0.9205320477485657,0.5766255855560303
4,0.608883798122406,1.2560454607009888,0.5383709669113159,0.6339406371116638,1.015284538269043,0.552710771560669
5,0.6125453114509583,1.1409544944763184,0.5406861901283264,0.6315789222717285,0.8992736339569092,0.5793284773826599
6,0.6217915415763855,1.1550787687301636,0.5614292621612549,0.6322537064552307,0.8920740485191345,0.560127317905426
7,0.6207929849624634,1.1828252077102661,0.5545079708099365,0.6518218517303467,0.9300197958946228,0.6132322549819946
8,0.6253790855407715,1.1766295433044434,0.5642985701560974,0.6443994641304016,0.9131027460098267,0.5779004096984863
9,0.6285228133201599,1.0907427072525024,0.5714939832687378,0.6707152724266052,1.013822317123413,0.597197413444519
10,0.6306309700012207,1.1854174137115479,0.566150426864624,0.6703778505325317,0.873996913433075,0.6042829751968384
11,0.6357349157333374,1.0026531219482422,0.5778967142105103,0.6363022923469543,1.4630255699157715,0.5888382196426392
12,0.6321843266487122,1.0276871919631958,0.5809024572372437,0.6359649300575256,1.066135287284851,0.579114556312561
13,0.6405059695243835,0.8679579496383667,0.5913471579551697,0.6521592736244202,1.062845230102539,0.586814284324646
14,0.6335527896881104,1.311042308807373,0.574698805809021,0.6474359035491943,1.6020309925079346,0.56917804479599
