,precision,recall,f1-score,support
Boys,0.82,0.5466666666666666,0.656,75.0
Girls,0.5217391304347826,0.47058823529411764,0.4948453608247423,51.0
Men,0.8515026517383618,0.8964019851116626,0.8733756421879721,1612.0
Unisex,0.8125,0.2422360248447205,0.37320574162679426,161.0
Women,0.7828139754485364,0.8281718281718282,0.8048543689320389,1001.0
accuracy,0.82,0.82,0.82,0.82
macro avg,0.7577111515243361,0.596812948017799,0.6404562227143095,2900.0
weighted avg,0.8190138826477236,0.82,0.8096772401075717,2900.0
