epoch,accuracy,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
1,0.7737523317337036,1.7536088228225708,0.2256501466035843,0.8248276114463806,0.7963411808013916,0.2873543202877044
2,0.8038077354431152,0.8860061168670654,0.2486657798290252,0.8282758593559265,0.7580272555351257,0.2870397269725799
3,0.8143438100814819,0.9033308625221252,0.2624428570270538,0.8396551609039307,0.7187220454216003,0.3282665014266968
4,0.821848452091217,0.955044448375702,0.2751761376857757,0.8151724338531494,0.918129563331604,0.2778129279613495
5,0.8259519338607788,0.705768346786499,0.2785044312477112,0.8489655256271362,1.0519436597824097,0.3453801870346069
6,0.8321996331214905,0.7794795632362366,0.2960269153118133,0.841034471988678,0.7749786972999573,0.3456384539604187
7,0.8330129384994507,0.7388280034065247,0.2864877581596374,0.8175861835479736,1.5576525926589966,0.3309895694255829
8,0.8318299651145935,0.7908679246902466,0.2870358228683471,0.8413792848587036,0.6979723572731018,0.3293231725692749
9,0.8370055556297302,0.6111103296279907,0.2917572259902954,0.8406896591186523,0.7090317606925964,0.3228457570075989
10,0.841109037399292,0.5569683313369751,0.2995377779006958,0.8503448367118835,0.97570538520813,0.3411428034305572
11,0.8440295457839966,0.5430341958999634,0.3041342496871948,0.8448275923728943,0.7175074815750122,0.3414747416973114
12,0.8451016545295715,0.5737937688827515,0.3094209134578705,0.8517241477966309,0.8388329148292542,0.3426264524459839
13,0.8377819061279297,0.7630554437637329,0.2931639850139618,0.8175861835479736,3.2607593536376958,0.2849652171134949
