epoch,accuracy,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
1,0.7201951742172241,0.7141470313072205,0.3171363472938537,0.654137909412384,0.8230413794517517,0.3103293478488922
2,0.7770877480506897,0.5711869597434998,0.4073178172111511,0.7589654922485352,0.6184999942779541,0.4543141722679138
3,0.8055894374847412,0.5169481039047241,0.485906034708023,0.7655172348022461,0.6077225804328918,0.4893718361854553
4,0.8177886009216309,0.4875600337982178,0.5417294502258301,0.79758620262146,0.5326948165893555,0.4528360366821289
5,0.8268086314201355,0.4657725393772125,0.5720463991165161,0.8331034779548645,0.4656643271446228,0.6099534034729004
6,0.8370115756988525,0.441221535205841,0.6000357866287231,0.8041379451751709,0.5328748226165771,0.4710803925991058
7,0.8439614176750183,0.4291712939739227,0.6234844923019409,0.7920689582824707,0.5245490670204163,0.5352846384048462
8,0.8499131202697754,0.4136124551296234,0.6366075277328491,0.834482729434967,0.4563652575016022,0.5908480882644653
9,0.8547927737236023,0.3986782133579254,0.6516982316970825,0.8420689702033997,0.4568736255168915,0.5732361078262329
10,0.856049656867981,0.392082005739212,0.6534706354141235,0.6151723861694336,1.2131091356277466,0.3574452400207519
11,0.8621492981910706,0.3804673850536346,0.6728357076644897,0.8589655160903931,0.4120882749557495,0.6682325601577759
12,0.8629994988441467,0.374039888381958,0.6740433573722839,0.8193103671073914,0.5088976621627808,0.4366628527641296
13,0.8668810725212097,0.3678732812404632,0.6805174350738525,0.8500000238418579,0.4121991097927093,0.592151939868927
14,0.8722413182258606,0.3565461039543152,0.6945948600769043,0.8548275828361511,0.4262953698635101,0.67912358045578
15,0.873165488243103,0.3483275175094604,0.6929767727851868,0.8634482622146606,0.4070589542388916,0.699898362159729
16,0.8734242916107178,0.3453561961650848,0.6998689770698547,0.8389655351638794,0.4759392738342285,0.6917520761489868
17,0.8769731521606445,0.3369393348693847,0.7077463865280151,0.8244827389717102,0.5098761320114136,0.6041887998580933
18,0.8777494430541992,0.3352627754211426,0.708416759967804,0.8313792943954468,0.4732074737548828,0.6237810850143433
19,0.8797087073326111,0.325527548789978,0.7105036973953247,0.8468965291976929,0.4373999536037445,0.577110230922699
20,0.8832575678825378,0.3221723735332489,0.7326107025146484,0.7913793325424194,0.5754643082618713,0.6403092741966248
21,0.8848841190338135,0.3187364339828491,0.7264863848686218,0.7806896567344666,0.7154271602630615,0.4644739627838135
22,0.888839602470398,0.3074158430099487,0.7393023371696472,0.845862090587616,0.4171230494976043,0.6795478463172913
