epoch,accuracy,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
1,0.4709253013134002,2.0986006259918213,0.0911782681941986,0.5258620977401733,1.856063723564148,0.1287098079919815
2,0.6413441300392151,1.304750919342041,0.177718237042427,0.6441379189491272,1.3144692182540894,0.2188829779624939
3,0.6868137717247009,1.0832353830337524,0.2221390604972839,0.6531034708023071,1.1891531944274902,0.2197721749544143
4,0.7145761847496033,0.9643059968948364,0.2589301168918609,0.680344820022583,1.0396513938903809,0.2761589586734772
5,0.732579231262207,0.8917226791381836,0.2993332743644714,0.6993103623390198,1.0249868631362915,0.2943350076675415
6,0.7484381198883057,0.8350697159767151,0.3156646490097046,0.7031034231185913,0.9771869778633118,0.3147883713245392
7,0.7603046298027039,0.7922654151916504,0.3469275236129761,0.7131034731864929,0.9833149909973145,0.3264506757259369
8,0.7637795209884644,0.7563707232475281,0.3702117800712585,0.7082758545875549,0.97009539604187,0.3297123610973358
9,0.7738345861434937,0.73291015625,0.3865413069725036,0.7182758450508118,0.931960105895996,0.3142338097095489
10,0.7776422500610352,0.7023643851280212,0.3945220708847046,0.7437931299209595,0.8850635886192322,0.3690703511238098
11,0.7846660017967224,0.6783145666122437,0.4180482625961303,0.75,0.8505628108978271,0.3880387842655182
12,0.7922812700271606,0.6610536575317383,0.4519287347793579,0.7586206793785095,0.8095768094062805,0.4091143012046814
13,0.7954604029655457,0.6463353633880615,0.4550381898880005,0.7793103456497192,0.7812280058860779,0.4543927013874054
14,0.7987505197525024,0.6306676268577576,0.451575219631195,0.7844827771186829,0.7350041270256042,0.4537122547626495
15,0.8036301732063293,0.610542356967926,0.4827032685279846,0.7803448438644409,0.7595175504684448,0.472314178943634
16,0.8057742714881897,0.6008629202842712,0.5071421265602112,0.7620689868927002,0.8274513483047485,0.4554621577262878
17,0.8102103471755981,0.5844343900680542,0.5142518877983093,0.791034460067749,0.738418698310852,0.4535597264766693
18,0.8132416605949402,0.5747365355491638,0.5079646110534668,0.7679310441017151,0.781652569770813,0.4361201524734497
19,0.8146833777427673,0.5631362199783325,0.5180181860923767,0.7824137806892395,0.8067061901092529,0.4433327913284302
20,0.8196739554405212,0.5557495355606079,0.5473704934120178,0.7844827771186829,0.7330269813537598,0.4676046967506408
21,0.8218550086021423,0.5425177812576294,0.5496261119842529,0.7424138188362122,0.914259910583496,0.4259862303733825
22,0.8248863220214844,0.5308176875114441,0.5587725639343262,0.7410345077514648,0.92896568775177,0.3673879206180572
