epoch,accuracy,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
1,0.9631437063217163,0.11572115123271942,0.9077944755554199,0.8700000047683716,0.5253695845603943,0.6585022211074829
2,0.9637351632118225,0.11257687211036682,0.9116844534873962,0.8737931251525879,0.5354013442993164,0.6590007543563843
3,0.9657313823699951,0.11029443144798279,0.9035792350769043,0.8713793158531189,0.5297930240631104,0.6641542315483093
4,0.9678385257720947,0.10398001968860626,0.9274933338165283,0.8703448176383972,0.5389468669891357,0.6648059487342834
5,0.9655095934867859,0.10668227821588516,0.9215954542160034,0.8724138140678406,0.5347216129302979,0.6640613079071045
6,0.9671730995178223,0.1050807312130928,0.915949285030365,0.8703448176383972,0.5398495197296143,0.6465570330619812
7,0.968171238899231,0.10267741978168488,0.9264506697654724,0.8720689415931702,0.5397903323173523,0.6588323712348938
8,0.9694281220436096,0.10020008683204651,0.918730616569519,0.8710345029830933,0.5448222160339355,0.6602913737297058
