epoch,accuracy,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
1,0.37743520736694336,2.7236053943634033,0.06890790164470673,0.5651724338531494,1.7038679122924805,0.15150666236877441
2,0.5163210034370422,1.9155734777450562,0.1141461506485939,0.6093103289604187,1.4787495136260986,0.1817871779203415
3,0.5678533315658569,1.662030577659607,0.13521534204483032,0.6413792967796326,1.3627684116363525,0.1875152736902237
4,0.5942109227180481,1.5283472537994385,0.14731359481811523,0.6534482836723328,1.3058292865753174,0.19944235682487488
5,0.6164652109146118,1.4275667667388916,0.15999776124954224,0.6627586483955383,1.2512832880020142,0.2139563411474228
6,0.6331743597984314,1.3524110317230225,0.1682814061641693,0.6703448295593262,1.2094203233718872,0.21979399025440216
7,0.6392000317573547,1.3059055805206299,0.1779564768075943,0.6772413849830627,1.145294189453125,0.23790131509304047
8,0.653136670589447,1.2491604089736938,0.18995729088783264,0.6858620643615723,1.104024052619934,0.2495523989200592
9,0.6610845923423767,1.204073190689087,0.19624470174312592,0.6882758736610413,1.1235311031341553,0.24043285846710205
10,0.6651510000228882,1.1768051385879517,0.20051370561122894,0.6948275566101074,1.0664249658584595,0.27155500650405884
11,0.6759084463119507,1.1351678371429443,0.21834564208984375,0.7072413563728333,1.027530312538147,0.27303341031074524
12,0.678644061088562,1.115617275238037,0.2201600819826126,0.7034482955932617,1.041929006576538,0.2930208146572113
13,0.6842260956764221,1.0744887590408325,0.2219337821006775,0.7027586102485657,1.0143320560455322,0.28462961316108704
14,0.6899190545082092,1.0609796047210693,0.2322538197040558,0.7186207175254822,1.014898419380188,0.31603020429611206
15,0.6937636137008667,1.0550951957702637,0.23562690615653992,0.7055172324180603,1.017884612083435,0.2965717613697052
16,0.6974973082542419,1.0316392183303833,0.2350049465894699,0.7179310321807861,0.9779818058013916,0.2920067310333252
17,0.7020812630653381,1.0058103799819946,0.24995099008083344,0.7103448510169983,1.0002310276031494,0.30217307806015015
18,0.7026727199554443,0.998004138469696,0.2506537139415741,0.7265517115592957,0.950034499168396,0.3110487759113312
