epoch,loss_mode,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_macro_f1
1,class_balanced,4.67655702587558,0.09186351706036745,0.0186808287262137,4.433074913625642,0.14429989729544676,0.022413169193045732
2,class_balanced,4.316739297583867,0.12321171121215482,0.02957772294495001,4.361772231637758,0.11211913728175282,0.01800627937971017
3,class_balanced,4.030247851681266,0.15485564304461943,0.04756372373798187,3.9219365327254585,0.21157137966449846,0.0695697833022927
4,class_balanced,3.730436477038535,0.19795941000332704,0.06534576520839604,3.7513170317402036,0.19120164327285177,0.06727332284853026
5,class_balanced,3.493498241009895,0.23041662045765407,0.08238688510702985,3.5265658563720326,0.21961656966792195,0.10706855385994632
6,class_balanced,3.2372410190748395,0.27651473143321875,0.10835773053846963,3.233970015557487,0.3452584731256419,0.14391566117524807
7,class_balanced,3.0585849487046906,0.3063103027614506,0.11918798892101924,4.873436902492514,0.16535433070866143,0.06338261558461868
8,class_balanced,2.88302846593181,0.31895308861040256,0.14267382555107025,3.1552169700878525,0.296816158849709,0.15258743756039625
9,class_balanced,2.779059127987275,0.33362907101401057,0.15550883902980922,2.9835953818572296,0.3498801780212256,0.1536440534389061
10,class_balanced,2.605701127769211,0.35710324941776644,0.17113315990459646,2.7189232507253176,0.3870249914412872,0.19849048123386273
11,class_balanced,2.5016033419980688,0.3749214446785701,0.18336094706548414,2.970289761381009,0.2726805888394386,0.1503680641225308
12,class_balanced,2.400014222340286,0.3904846401242098,0.19522254241002127,2.609891963960046,0.43837726805888394,0.21372609325849257
13,class_balanced,2.3245539076380894,0.40907914679679125,0.20844992910191498,2.4934960761653033,0.4260527216706607,0.2214643542323962
14,class_balanced,2.176710010108117,0.41798824442719307,0.23217947578359674,2.5462519938878025,0.3575830195138651,0.19346309364078557
15,class_balanced,2.1040229430450212,0.41950390004066396,0.23290392170750274,2.6518376795080827,0.4419719274221157,0.22365272381502477
16,class_balanced,2.1005841492328585,0.4225352112676056,0.24064384212026066,4.9950703315969935,0.23331051009928105,0.08298229750177602
17,class_balanced,1.9609322299323044,0.4498539795201656,0.2579162701355476,2.3026814787243377,0.5011982197877439,0.2770857641944694
18,class_balanced,1.9071121440701095,0.465343240545636,0.273131078568849,2.6199879780161752,0.4486477233824033,0.23557240128444704
19,class_balanced,1.8724958534218865,0.45458578241100145,0.27829152802799045,2.3136039389114353,0.4768914755220815,0.2597799881697707
20,class_balanced,1.808722179529429,0.4694835680751174,0.2809661423959897,2.228016961237128,0.46953098254022596,0.2804560355252125
21,class_balanced,1.7666076795525403,0.4659347159069905,0.28947831507441646,2.401566026146303,0.46182814104758646,0.25825878116778084
22,class_balanced,1.7135845310017916,0.4842334848988947,0.30204892532190647,2.2237784014463178,0.5126668948990072,0.2889128522938456
23,class_balanced,1.6371681419680473,0.49377102510073567,0.3217914215193135,2.448124885559082,0.5133515919205751,0.2690911901127865
24,class_balanced,1.6252729343330612,0.4934752874200584,0.32124736613437943,2.2676809169543355,0.4763779527559055,0.28763466753622124
25,class_balanced,1.6058900124140665,0.4847879930501645,0.326626012660077,2.1740480182677744,0.5160903800068469,0.3026716156536948
26,class_balanced,1.5316721930141957,0.5060811060589258,0.33293541879523564,2.1086395052107014,0.5017117425539199,0.31563235521763816
27,class_balanced,1.502704157128069,0.5023104506302909,0.3444828787519743,2.262785129455702,0.4673057172201301,0.2589205156012343
28,class_balanced,1.4542707872938958,0.5129939743447562,0.3568352317817448,2.228987714355427,0.5385142074631976,0.3220636536346969
29,class_balanced,1.442519310119963,0.517836678865846,0.3503219955582619,2.6999866145394185,0.5006846970215679,0.2864336450365884
30,class_balanced,1.3916668806061596,0.521163727773465,0.368621015366548,2.8812824031825914,0.4169804861348853,0.2522450856639576
31,class_balanced,1.3471523911749113,0.5302576614542901,0.3711655176408322,2.281448137674459,0.5522081478945566,0.32480642067389714
32,class_balanced,1.3571357532312749,0.5285571697903959,0.3574336123315182,2.1171472107698883,0.5381718589524136,0.32667374370439956
33,class_balanced,1.3351455673898753,0.5302576614542901,0.3750086484016986,2.042888697513527,0.5679561793906196,0.35523011483765216
34,class_balanced,1.2838855094334312,0.5362833166980888,0.38461134513461653,2.0910724935691594,0.563163300239644,0.3251039723263486
35,class_balanced,1.2634623459203287,0.5386492181435067,0.3893795995912918,2.527906755109798,0.5513522766175967,0.3448993752321534
36,class_balanced,1.2195497227924323,0.5497024139588186,0.4101610705489713,2.0782262625166994,0.5718931872646354,0.3453867712295094
37,class_balanced,1.1999458421123195,0.5529555284462682,0.4207765939920125,2.1110313589219483,0.5386853817185895,0.32224337357495675
38,class_balanced,1.1712631941555582,0.5558389708328713,0.4298022091987534,2.0480117752143103,0.5638479972612119,0.3478871246127584
39,class_balanced,1.1377581943800559,0.5547299545303316,0.41767376375882875,2.046589355442631,0.5999657651489216,0.3776355287626695
40,class_balanced,1.1256162437915467,0.5680381501608074,0.4235013167442545,2.964298731494709,0.5256761383087983,0.29645015937540425
